StudentID,Name,Gender,Age,ClassSection,SubjectStream,PreviousGrade,AttendanceRate,StudyHoursPerWeek,ExtracurricularActivities,ParentalSupport,InternetAccess,FamilyIncomeLevel,SleepHours,CommuteTimeMinutes,DisciplinaryActions,AssignmentsCompleted,FinalGrade,Study Hours,Attendance (%),Online Classes Taken
498,Student_498,Male,16,B,Arts,73.09661321916391,94.66692984474514,15.321438989024994,2,Medium,Yes,Middle,5.832583228389575,43,0,7,67.70009806316047,13.032020498272509,94.1423449377151,True
499,Student_499,Male,15,C,Arts,,93.1925002064917,21.74223137631027,3,Low,Yes,High,4.047594048716006,51,0,11,64.23762700843935,20.59667738754183,92.57977873749618,False
500,Student_500,Male,17,B,Science,61.172002690356635,89.74021559360946,19.040307767413346,0,Medium,No,Low,6.520674036557045,17,0,19,58.99775220457465,20.49612894414164,91.89954515204256,False
501,Student_501,Female,16,D,Commerce,84.26177547531641,91.2268886093331,20.423677983317184,0,Medium,No,Middle,9.26465596721128,20,0,11,81.25785584806052,21.4115053863232,92.79343339707393,True
502,Student_502,Male,15,A,Commerce,94.0941664047013,80.59051426937174,22.809107963197167,3,Low,No,High,8.817924903231626,48,0,14,71.70852167711813,19.05988417078264,84.8432009410838,True
503,Student_503,Male,16,A,Commerce,61.01432426180859,78.45440893262155,15.012149700900064,1,Low,No,Middle,6.129306691326121,11,0,7,57.339862359370656,15.577994080792331,77.95307554892551,True
504,Student_504,Male,16,D,Science,80.62969236690572,84.97300434071238,13.326579592953498,1,High,Yes,Low,7.683272507484784,52,0,6,68.80484976648431,11.777882129001345,87.07958307566128,True
505,Student_505,Male,16,D,Commerce,68.49357430878173,83.63852301980057,10.489096840653213,2,Low,No,High,7.92031886972585,59,0,19,58.174566175186726,9.60136252559528,85.79282538642263,True
506,Student_506,Female,16,B,Commerce,70.12874616235304,81.3741756053818,-3.0,0,Medium,No,High,9.2355071822345,59,1,13,52.965107065569654,11.706545439154764,80.36750792592788,True
507,Student_507,Male,16,D,Commerce,69.07606075761132,90.57109957965372,34.69456655185235,1,High,No,Middle,4.674126555699242,31,0,19,70.74760783658708,37.03065178832685,90.22915900970764,False
508,Student_508,Male,16,A,Science,66.36009230320184,92.64244166856408,24.46807748442072,2,Medium,No,High,5.396757654055533,49,0,5,65.46986833199429,22.904031370645793,92.60884415418478,False
509,Student_509,Male,16,D,Commerce,75.48521627944827,85.70725509033478,8.893553802751871,2,High,No,High,3.9853669581450193,59,0,18,68.48505847871263,6.78771377565164,81.99415564641353,False
510,Student_510,Female,17,C,Commerce,66.69049883588963,96.8202406484421,9.065252259538578,2,Low,No,High,5.982386202482692,39,0,11,60.73597007253057,9.740730499709665,95.65420546808116,False
511,Student_511,Male,17,C,Science,77.70456825779839,75.86648708693195,19.89119637031095,1,Low,No,High,8.599458351203252,19,0,8,73.52580797132579,19.84916993680995,80.3549806672326,False
512,Student_512,Male,16,B,Arts,74.49761890550863,83.45072432576225,20.283588784267803,1,Low,No,Low,6.160421260066479,32,0,6,60.64171492945956,22.094093642396626,86.5638741727756,True
513,Student_513,Male,16,A,Commerce,72.6105195313359,79.26542143517756,20.293303011904182,0,Medium,Yes,High,5.037716605269541,39,0,19,75.27180864471836,19.76405215312715,77.52561368803109,True
514,Student_514,Male,17,C,Arts,65.92436337958402,70.06770706341553,15.470265238677811,0,High,Yes,Middle,7.339954626223148,11,0,6,45.71690954266853,17.286491127465812,70.02048061781763,True
515,Student_515,Female,17,D,Commerce,69.23228669431667,84.3385545132584,16.247274439982597,2,Medium,No,Low,7.378553255181032,54,1,12,65.99317000875217,16.271677336560014,87.25272418154103,True
516,Student_516,Male,17,C,Science,,84.02601993293374,18.967277144956142,2,High,No,Middle,5.474425820572998,50,1,11,73.36851697442317,19.76094980780173,85.3562369955604,True
517,Student_517,Male,16,C,Arts,80.00917187624381,97.10759794593704,17.51535803775998,1,Low,No,Middle,6.2409311392228,54,0,16,67.46881598783928,19.951273268284385,99.50733080340946,True
518,Student_518,Female,15,B,Arts,65.22444755201448,90.04649347643821,3.684197763514789,1,Medium,No,Middle,7.225864780968439,55,0,11,63.12157196773824,3.4333259064060293,91.64887783282224,False
519,Student_519,Female,15,D,Arts,75.99332305429226,76.80650540536637,15.621202216548838,0,Low,Yes,Low,8.118979745037683,50,1,9,72.47972494550685,17.18820157006195,77.45273961355673,False
520,Student_520,Female,15,D,Arts,82.5138712337179,99.8327405306735,11.89156139443812,0,Medium,Yes,Low,6.026691319766422,24,0,18,59.1757475991472,10.971163536831106,99.33506248213436,True
521,Student_521,Male,15,D,Commerce,58.30594718878629,94.76826956420282,18.05126851345107,3,Low,No,Low,5.810535479933988,36,0,14,64.4615494150345,18.39257694429543,91.1829438834222,False
522,Student_522,Female,16,B,Commerce,80.43360192379934,,-3.0,0,Medium,Yes,High,9.86883203414791,42,0,12,57.88988592120293,32.74456525809552,91.7334862841537,True
523,Student_523,Male,15,D,Arts,68.37376241054153,83.18812720920134,19.20488999284583,1,Medium,Yes,Middle,6.588960653882833,44,1,18,56.70747614369949,18.44841003937698,82.52287115517912,False
524,Student_524,Female,17,D,Commerce,80.70598668593159,77.32448610621216,15.118821882965612,2,High,No,Low,7.374151456321082,36,0,6,77.16368492327871,13.531768994678396,72.38082542464163,True
525,Student_525,Male,17,C,Arts,67.36740843457483,82.02234579143158,22.53080901186351,3,Low,No,Middle,7.972547434593444,30,0,6,59.014986540041235,24.36193791674562,80.38536881179728,True
526,Student_526,Female,15,C,Arts,56.95117899335481,93.70998895763348,19.896127323255275,0,High,No,Low,4.3196709472781185,43,0,9,52.93759187996018,22.50432486468158,96.26685802599192,False
527,Student_527,Male,17,D,Science,58.72457562116837,100.0,,0,High,Yes,Low,6.972209557452241,24,0,19,61.97980596072596,18.98851402621314,94.25150685620216,True
528,Student_528,Female,16,A,Arts,75.48084946661382,97.34594822617753,20.641103559294027,1,Low,Yes,Low,4.531425572989505,22,0,5,84.51382111108205,19.481546285692392,94.25737468059012,False
529,Student_529,Male,15,A,Commerce,77.59722501721483,81.08920462570981,29.33926138897725,3,Medium,No,Middle,6.803833826848897,54,0,10,57.08729156727664,27.368344643912295,81.50060482966747,False
530,Student_530,Male,15,D,Arts,65.95683374895592,76.0430605336879,10.214669388044506,0,High,No,High,9.059685852754733,19,1,8,51.00075448653749,10.611481452197609,80.2602164638707,True
531,Student_531,Male,16,A,Science,81.38592458777374,86.12708997528964,19.841792460868728,2,Low,Yes,Low,5.502297509917084,56,1,10,80.23275371931508,18.938362928866113,89.12701818209109,True
532,Student_532,Male,17,B,Commerce,58.3847993773104,70.85248507549719,11.44171322011077,1,Medium,Yes,Low,4.500371215378265,26,0,11,64.81155308832176,10.618638708088367,75.3573889313871,True
533,Student_533,Male,16,C,Science,74.33920201352683,,20.33307587805349,3,High,No,Low,9.831528665299889,55,0,17,66.83951573853075,22.77745880420139,88.20868725965691,False
534,Student_534,Male,16,B,Science,62.889838002375434,83.81917930961065,11.487880931083437,0,High,Yes,High,5.279414236896742,26,0,7,50.83440641386442,11.043282953764162,83.19163800620954,False
535,Student_535,Male,17,C,Arts,68.4816389219784,81.27170798505406,,0,High,No,Middle,4.7521315041595145,57,0,15,75.14447444193885,15.375773473877498,83.80162800835294,True
536,Student_536,Male,16,A,Science,75.47398671316414,72.24237546186563,15.229460514572562,3,Medium,No,Middle,9.42854735408527,25,0,17,72.81947364442605,15.30890214944448,69.54427362235387,True
537,Student_537,Female,17,A,Science,66.39586634716048,89.10880085255774,22.854900316068253,1,High,Yes,Middle,5.220295117304268,6,0,12,68.91470891301573,20.8220922050576,86.17665110185382,True
538,Student_538,Male,17,D,Commerce,71.15444455770175,80.7383932827047,22.51072666365448,3,Medium,Yes,Middle,9.467371314592937,44,1,11,59.020270328299944,19.743406104397323,77.27312395720065,True
539,Student_539,Male,16,A,Science,85.0629280921444,75.6406653143177,9.525695741321693,3,High,Yes,Low,7.411136242255981,57,0,17,66.81011207318461,10.25697882936521,78.90731917721288,True
540,Student_540,Female,17,A,Arts,69.23108130476851,62.021902293746805,17.329604665999092,1,Low,No,High,8.925935615010156,47,0,5,55.64569174691671,19.885770447299297,59.51816056131533,True
541,Student_541,Male,16,D,Arts,83.35692112065142,84.7798807595949,12.742520871504963,0,High,No,Low,7.279099504142876,22,2,10,71.81146244250642,13.215002174635716,87.78169098514371,True
542,Student_542,Female,17,D,Arts,63.702931453423815,99.17801277335796,9.448970535947993,2,Low,No,High,,27,0,11,72.92617301376256,10.385105810724196,99.62336362431112,False
543,Student_543,Male,15,C,Science,80.29804177915283,98.29007371638296,15.697897697453778,1,Low,No,Middle,5.622326766128849,17,1,18,78.49183331137517,14.340838239075556,101.59529266501674,False
544,Student_544,Female,17,A,Commerce,89.41568620657901,81.34322994730982,15.149103269265082,2,Low,No,High,6.0795958539649995,45,0,15,65.13768824093455,16.671444782359593,78.02708340321463,True
545,Student_545,Female,17,C,Arts,50.283554998727105,80.18230351710575,31.560298918073133,0,Medium,No,Low,3.826732793358019,13,1,19,64.4557552632369,33.064055600396195,78.30575654705973,True
546,Student_546,Male,16,C,Science,67.03104744529523,88.75019404860019,19.597758952164178,3,Low,Yes,Low,8.457672216636777,53,0,8,66.09549263774602,18.553461243707908,90.11216124173885,False
547,Student_547,Female,17,B,Arts,80.7707212718054,77.01291648649367,8.734294995474576,2,High,No,Middle,7.629354014973026,11,0,18,69.70202225402868,9.552408156224269,75.7200367663932,True
548,Student_548,Male,15,A,Arts,72.96954613957007,,13.611355974974346,0,Medium,No,Low,5.489013062005867,45,0,6,74.96386040965754,10.961729198964896,79.93428505310769,False
549,Student_549,Male,15,A,Commerce,78.71145873371309,91.12864222707752,23.12829977257639,0,Low,No,Low,,58,1,14,64.09471036765697,24.21416772271487,87.01186386984814,False
550,Student_550,Male,17,B,Arts,68.9601481328418,94.81546579107446,29.53065663721955,3,Medium,No,High,7.422719722937715,5,0,13,68.59797886959514,28.672030258549484,91.47569570901148,True
551,Student_551,Male,17,C,Commerce,75.865897874729,84.19876738816038,7.484100126572251,3,Medium,Yes,Low,9.513931802158286,6,1,11,61.23494459529217,5.643406421207221,81.08132899707911,False
552,Student_552,Female,15,A,Science,73.44322764607921,83.37060999858427,5.72045368916573,0,Medium,No,Middle,,8,0,5,52.685801295572574,6.324413624653736,85.41595954408815,False
553,Student_553,Male,16,C,Arts,86.67782061659807,77.97613930594751,,0,High,Yes,Middle,6.0123309422174245,18,1,12,74.6305251649614,25.568196104557224,78.98728537848174,True
554,Student_554,Female,15,B,Science,77.54420843301213,78.38495716768112,19.337685064225425,2,Low,Yes,Low,5.594388579778048,36,0,19,82.48024596495425,19.851305435377903,78.87163100781561,True
555,Student_555,Female,15,D,Science,78.37602662075201,83.18816886478778,11.7902436087418,0,Medium,No,Middle,8.874023061649483,40,1,7,54.5420073522733,10.091824914424455,89.21417588950528,False
556,Student_556,Male,17,C,Science,70.88123033877532,150.0,20.207774516734613,0,Medium,No,High,5.8311282633845885,6,1,8,65.65402331727185,18.188360331886823,91.46459742123292,True
557,Student_557,Male,17,A,Arts,70.12393775927507,92.308677009866,1.1855135658987344,2,Medium,Yes,High,6.443231349973477,44,0,16,67.1552037737631,1.2752930079682607,94.71413488046916,False
558,Student_558,Male,15,D,Commerce,70.6744181218038,78.57456839455725,17.020253039582965,1,Low,Yes,Low,8.562602361878168,54,0,9,63.113638497950845,16.761426153310662,74.08877021455297,False
559,Student_559,Male,16,C,Arts,78.94452142378297,96.94150855167618,18.96692703705851,2,Medium,No,Low,7.956222407254476,55,1,5,71.61276634345373,21.152111213694273,97.12012836036916,False
560,Student_560,Female,15,C,Science,70.79015519179737,82.83101119165946,22.545620837226977,2,Medium,Yes,High,6.500636005019982,18,0,19,56.30859875844405,20.618418962043048,83.72710117862326,False
561,Student_561,Male,15,D,Commerce,77.89774856896413,84.8290616452125,10.916624286244774,3,High,No,Middle,5.951534588125982,24,0,10,68.09403146440583,12.979206022991836,83.58337995743004,False
562,Student_562,Female,16,D,Science,,79.0223065668174,17.514122968420153,2,Low,No,Low,9.19836743461807,29,0,14,70.16755470635292,15.807656062016235,84.14144590916463,False
563,Student_563,Male,15,D,Commerce,83.71124703431693,65.60607791781646,11.447452243642475,0,High,Yes,Low,5.325445487341027,46,0,10,49.59244625887129,12.826615868280038,65.75968964953836,True
564,Student_564,Male,15,A,Arts,,92.0723631708884,18.532302534045904,0,Low,No,Middle,6.684572222308924,53,2,6,74.96290123057574,20.191441318325964,88.38731687517468,True
565,Student_565,Male,17,A,Commerce,87.01213922163944,90.89475117673946,11.627922065821856,0,Low,No,Low,,12,0,15,79.32958720597921,12.110110244658244,87.9026190644922,True
566,Student_566,Male,16,C,Arts,70.91924626978448,82.74937954305429,14.551394965038677,1,Low,No,Middle,8.783300766905553,32,0,14,63.53051234034828,13.364964144231056,89.59640655773399,True
567,Student_567,Female,17,C,Science,54.61875464822146,85.53592573779898,11.025107631258626,0,High,Yes,Middle,6.287671186175491,50,0,10,56.66416204503922,8.740675923323954,84.2755568059833,False
568,Student_568,Female,17,B,Commerce,64.91913689082595,89.1275137416328,20.906817450941944,1,High,Yes,Middle,5.950561301926516,25,1,12,70.36225314074235,17.979152725549174,82.89192691203094,False
569,Student_569,Male,16,A,Science,56.29208078974145,72.49963314490766,22.15070669993999,0,High,Yes,Middle,7.992493698077091,27,1,10,55.78427944738856,24.92914313104632,70.70159970320816,False
570,Student_570,Female,16,C,Commerce,71.48486515958692,80.76757858122964,15.592276580255517,2,High,No,Middle,4.861726943046789,36,0,8,68.967275576162,15.14699423965756,75.28772010077815,False
571,Student_571,Female,15,D,Arts,75.18418379189552,91.35411743697462,17.22942796976017,3,Medium,Yes,High,7.953072071828261,12,0,19,66.51057841531214,15.572426648168896,94.106049832387,False
572,Student_572,Male,17,D,Commerce,91.76437312275284,74.96568461464601,8.308451512198735,0,Medium,Yes,Middle,6.459185811898741,35,0,8,78.56147654894062,6.593710603138614,69.10112837725258,True
573,Student_573,Male,16,A,Commerce,78.26927373764163,,15.201940111959278,1,Medium,Yes,High,5.1920511778297085,41,0,13,70.46467114697502,15.45373370236942,83.1418481863226,True
574,Student_574,Female,17,D,Arts,72.80899471191135,74.14734556301276,16.69877229774953,1,Low,No,Middle,5.514605544607272,20,3,10,63.249793117847595,16.106494142343394,74.15931124454613,True
575,Student_575,Female,17,B,Arts,83.2940558118349,88.73143985946821,32.72475854617985,3,Medium,No,Low,5.973699850657393,44,0,12,66.55601449636568,29.845819677894397,92.05958036051751,False
576,Student_576,Female,16,C,Arts,52.88864690992115,84.71486814162013,10.328197845355016,0,Low,Yes,High,6.3339344868043925,46,0,12,55.78963651947873,11.625008849550191,84.50656593618214,False
577,Student_577,Female,15,C,Commerce,77.35614558108566,72.07894547275592,25.785063432514622,2,High,Yes,Low,,31,0,11,60.05106215515859,26.28753876576151,68.30600915935878,True
578,Student_578,Male,17,C,Science,82.70865193886966,94.31791483565738,22.981152640794846,0,Low,Yes,Middle,7.44177398435207,44,0,7,70.0970932258558,25.741019139548172,94.8656038077434,False
579,Student_579,Male,16,A,Commerce,60.214137542201584,79.1232673856156,18.683818426940817,0,Low,No,Middle,5.162917024066497,45,0,14,52.28087108811885,20.395005598272625,77.7198749936872,False
580,Student_580,Female,15,D,Commerce,86.43754043206928,78.51798050388496,27.5517229051708,3,Medium,Yes,Low,3.4523163202925673,22,0,5,65.35398189088933,22.90450217338963,81.9160870235333,True
581,Student_581,Male,17,B,Science,78.38496407494414,86.60455357784754,19.232632835641176,0,High,No,Middle,9.879429443196283,39,0,9,82.83138879756481,21.35809379639752,89.16891758208668,False
582,Student_582,Female,16,A,Arts,70.84712086099199,94.18909879542971,19.334955174007572,2,High,No,Low,7.296891323648451,53,0,17,76.20098500685104,21.146192047919374,92.57762040798772,True
583,Student_583,Female,17,C,Commerce,81.32781866106285,76.87342544817282,16.68127608189473,1,Medium,No,Middle,10.014237387468365,56,0,19,79.54458094529991,15.57671695336073,79.2127438793822,True
584,Student_584,Male,16,B,Science,97.70692857804396,85.49343879878377,24.341413294511767,3,High,Yes,Middle,5.434510974959425,19,0,14,71.4209609604483,23.692549658827147,86.30711564138124,True
585,Student_585,Female,16,C,Arts,76.81866255058495,88.43053200264458,23.578815402865303,2,High,Yes,High,7.719692071431997,57,0,14,70.1174033310797,24.196403063727164,92.53096040280543,True
586,Student_586,Female,17,C,Arts,77.48220586300336,90.54484485810517,13.245936275022723,1,High,No,Low,,31,0,19,60.14594408011116,11.724613761827484,92.75638877820089,False
587,Student_587,Male,17,A,Commerce,70.40639100459757,86.4115324422178,,3,Medium,No,Middle,6.7159806127401165,21,0,6,58.42154189966468,8.72042353008815,88.05251961685072,False
588,Student_588,Male,16,C,Arts,66.50155630535208,82.06377728733342,15.782116175626058,3,High,No,Low,4.833325036631979,44,1,16,55.05850918179354,17.282172344364927,86.04765572334631,False
589,Student_589,Female,15,B,Arts,83.30335816544246,,12.199768613614122,1,Low,No,High,6.603278298666558,6,0,14,75.66271231775727,12.976360476649242,78.42549227948305,True
590,Student_590,Female,17,C,Science,66.43916174091133,85.689151064371,16.61885255230787,1,Low,Yes,Low,7.939595399644359,53,0,17,59.6746037925671,15.61867540636526,83.36984969655379,False
591,Student_591,Male,16,D,Science,75.71566237219392,76.42288790411514,24.424628808104835,2,High,Yes,High,7.882330674851048,54,1,6,72.61408898796357,25.95876964306667,77.02540712019746,True
592,Student_592,Female,16,C,Arts,70.22342553234883,61.62919613204314,14.25619006947926,0,Medium,No,Low,6.997557081312915,35,2,18,60.378495402008575,14.710532963293655,60.5629532196575,False
593,Student_593,Female,15,A,Science,79.78979825746391,88.49247843326134,16.743059712130552,0,Medium,No,Low,8.34593191475762,41,0,11,84.7649064898176,17.146117891550862,90.30506808071044,False
594,Student_594,Male,15,B,Arts,78.33662105286949,92.23147872868957,17.348136408850372,0,Medium,No,High,8.27512918223853,45,0,15,60.69099397640348,16.575737864378567,92.41731083362411,True
595,Student_595,Male,15,A,Commerce,85.375399442579,66.0965405156653,22.090585293231708,0,High,Yes,Middle,6.214498599910745,45,0,17,75.11979499324963,22.080777477728414,67.30535113292689,False
596,Student_596,Male,17,D,Science,69.89983601145254,76.9221543623205,3.518663996092368,0,High,No,Middle,4.719370517712689,38,0,7,66.18216277124561,2.357526773662709,73.30981016363395,True
597,Student_597,Male,16,C,Arts,72.30125064706628,89.95323408804158,13.35979823140822,2,Low,Yes,Middle,7.285650862016183,38,0,17,59.481592749051536,10.448970854352746,91.47809369410844,True
598,Student_598,Male,16,A,Arts,65.21236284217693,100.0,18.267702153676836,3,Medium,No,Low,5.88004365096939,55,2,12,72.80608853889936,17.84801390512836,96.14433163943735,False
599,Student_599,Male,16,A,Science,70.55706739923889,85.16634966140326,24.20047373856117,2,Low,Yes,Low,7.215622901348936,59,0,13,67.85347560542314,24.01724536941897,88.0516302060093,False
600,Student_600,Female,15,A,Science,78.77300493044852,79.17597647016693,-3.0,2,Low,Yes,Middle,9.01829478032785,7,1,18,64.47041677956975,14.254518484194266,82.06573959993405,False
601,Student_601,Female,16,A,Commerce,82.56988616645351,83.53682847116127,5.7406837637487556,2,Medium,No,Low,7.6562380238066465,21,0,17,62.13854771200689,7.558915661301498,84.58069086898163,False
602,Student_602,Male,17,D,Arts,65.77834675822375,95.99901135318548,20.718268675796818,3,High,Yes,Low,8.944383563832595,18,0,12,61.15831908580717,19.739841408706752,96.92927207824307,True
603,Student_603,Male,15,D,Commerce,83.6960592010566,79.83228656700372,13.187825667046225,2,High,Yes,Middle,5.482780298475144,18,1,10,81.75905932664716,12.636197661774144,79.16131835516497,True
604,Student_604,Female,15,C,Commerce,88.55637858804951,78.60646394679797,9.862000045457831,2,Low,Yes,High,8.631183608021038,50,1,9,69.83696681037937,11.01126644188966,76.79677793190685,False
605,Student_605,Female,15,C,Commerce,79.13434903223701,81.13805182254374,13.253927661720656,3,Low,Yes,Low,9.5148968974775,42,0,7,71.64322060518025,12.125144489847887,81.0931142062556,False
606,Student_606,Female,15,B,Science,,77.3733711339303,,2,Low,No,Low,7.096483010062038,39,0,7,68.13371399294331,16.12347214727762,83.32142589875781,False
607,Student_607,Male,17,D,Commerce,67.26210800896428,85.98136252795837,13.371532012770723,0,Low,No,Low,10.483080090546531,5,0,11,57.03072501498313,12.759108992424189,86.66931927832243,True
608,Student_608,Male,16,A,Science,62.55345296688583,97.99742766775648,3.766603657405586,1,Medium,No,Low,,52,0,17,68.4621767753756,3.4011670833384464,93.96018035560778,False
609,Student_609,Female,17,A,Science,57.212797510957216,87.58463418492823,22.38239718132279,2,Low,No,High,6.041749195360822,33,0,9,50.58602307213668,23.51961451513881,82.45955728621081,True
610,Student_610,Male,16,B,Commerce,89.96044311489183,82.9811719829897,24.649250247672335,1,Low,No,Middle,7.974903325642702,8,1,16,72.10553371049302,24.089070663701673,78.66694892851908,False
611,Student_611,Male,17,A,Commerce,81.54365656354058,82.66550984867564,20.909131948037036,2,High,Yes,Low,7.081698317245283,37,1,18,69.97448579794991,22.09524795889679,81.53272010787026,False
612,Student_612,Male,15,B,Arts,74.44415329089544,72.49447353042675,10.1738859774511,2,High,Yes,Middle,5.885639000828157,21,2,10,61.72911781202631,7.245236315143362,76.29187078352578,True
613,Student_613,Female,15,C,Commerce,77.7996862631982,92.06487821717728,15.791050796314892,0,High,Yes,Low,7.928656114923652,32,0,18,68.51341040341023,13.6466287854357,88.9944268580712,True
614,Student_614,Female,17,D,Arts,63.74510952701623,84.37730242389759,16.960872108623253,3,Medium,Yes,High,7.53331226999859,54,2,10,63.15074848952554,13.48357197249998,88.64254187768407,False
615,Student_615,Male,17,B,Commerce,99.45751979616828,83.556160691275,20.59276633737146,1,Medium,No,Middle,6.120584985201627,30,0,13,83.41772378575672,18.84411041162101,84.09450586648472,True
616,Student_616,Male,16,A,Commerce,76.29221181975228,100.0,,3,High,No,High,7.283577439066559,12,0,5,77.12325854182349,23.795308426582245,101.45033100483496,True
617,Student_617,Male,17,B,Commerce,76.09394794604893,,,0,High,Yes,Low,8.138538280946388,38,0,12,60.37524763822703,12.568653344303849,88.75814203207658,False
618,Student_618,Male,17,C,Commerce,82.25766623898691,78.98567159923853,17.491973338481362,0,Low,No,High,6.087311820252232,22,1,14,66.4759211304241,16.410019212795177,80.75766748935166,True
619,Student_619,Male,16,A,Arts,79.81009231736714,81.58913923035566,19.743682427691446,1,Low,Yes,High,7.775493714461332,35,0,17,76.09648301552866,20.91789266518008,80.35504276628919,True
620,Student_620,Female,16,C,Arts,77.23884024279131,94.18756567357404,25.7349339328806,3,Medium,Yes,Low,5.6994351587179795,31,0,17,77.83788332927416,27.12095051876636,87.18431890592862,False
621,Student_621,Male,16,C,Commerce,67.09525544554688,85.90616328430211,21.22703923894834,0,Medium,No,Low,5.989263428537729,20,0,9,54.641298121226825,19.39576751785455,84.1410922169052,False
622,Student_622,Male,17,B,Commerce,79.71468357135996,73.49377617346107,21.734340124253116,2,Low,No,Middle,8.667380969830417,14,0,17,68.53696201485823,25.481640301214284,70.83013861685254,True
623,Student_623,Male,16,C,Arts,93.82024496475034,92.35383147660164,17.502959767576165,2,High,No,Low,7.920619439659646,44,1,10,65.25839975793464,17.917456032077748,93.28551892771446,False
624,Student_624,Female,15,A,Science,88.45420046154977,79.65484731568804,25.462754871221023,2,Low,No,Middle,4.169743737838415,16,0,10,73.52118226311791,26.066282853902536,80.31256406815906,True
625,Student_625,Female,15,C,Science,90.93186626639395,99.98638220974036,19.458576775756985,3,Medium,No,High,6.438663062436199,26,0,5,91.68904876011932,20.204426502793776,99.1692433404847,True
626,Student_626,Male,15,C,Science,69.88784323568815,93.6403845257172,11.833472538958578,2,Medium,No,High,7.73454516188974,20,1,7,59.24142882110254,12.576179344027535,98.90695946592746,True
627,Student_627,Female,17,B,Arts,65.1039517974142,,25.420219820751143,2,Low,No,Middle,7.208298425782507,16,0,16,56.63934751758104,24.488009713679425,79.49923899685005,False
628,Student_628,Female,15,C,Arts,73.74213079900352,95.2481308938809,21.187419635234164,0,Low,Yes,Low,7.927306367775929,15,0,10,74.64918217493646,24.35619857167837,88.57093088171423,True
629,Student_629,Female,17,D,Science,75.55724912288694,,14.341735873229108,0,Low,No,Low,7.173972489673445,24,0,18,56.28161511249236,13.913953203113618,85.90121410443659,True
630,Student_630,Female,17,B,Science,85.94191518470949,91.82218940097776,14.12304219560454,2,Medium,Yes,High,6.801103489781001,55,0,19,69.22931515751623,15.55931886206953,95.3897743172596,True
631,Student_631,Female,15,B,Commerce,58.07535370285181,88.8778625383558,,2,High,Yes,Middle,6.755256796244137,5,0,18,63.33379366138295,18.067051337512694,89.73934517116412,False
632,Student_632,Female,16,A,Arts,90.29550319460614,78.22914676007301,19.779108771605507,0,Low,No,High,8.636768970391804,31,0,15,68.44945936966496,18.800709016950535,77.15923127765588,False
633,Student_633,Male,17,A,Arts,73.4199210142101,79.85160134146031,18.183753593787237,1,Medium,Yes,High,8.042409379645935,7,0,15,62.76838671142927,21.036550513663723,80.57294385688034,False
634,Student_634,Female,15,A,Science,70.7311893005258,93.23968654064927,,3,Medium,No,Low,7.607115705618193,16,0,13,71.94827813763688,18.70529548572905,98.7564062335778,True
635,Student_635,Female,17,A,Science,64.87895624739832,,27.199744247458284,3,Medium,Yes,Middle,7.133249648351167,34,0,10,65.31601571912277,27.14858344597397,79.69641325926563,True
636,Student_636,Male,16,D,Arts,58.451433281342304,81.77081229406403,23.429258913409313,0,Low,Yes,High,6.1767719629296725,13,0,19,60.177131687492334,23.85468472166683,81.86343184667679,False
637,Student_637,Male,16,B,Commerce,83.23170583961914,77.35901936520517,18.143813547590145,3,Low,Yes,Low,6.539869503757692,57,0,16,66.24802662363389,22.04646925457135,79.36884769368703,True
638,Student_638,Male,15,C,Science,75.73317967188405,88.38879252474769,22.647863484604898,0,High,No,High,8.597006686655316,58,0,17,71.31819753953552,25.90100523648704,89.15045409674448,True
639,Student_639,Male,17,A,Arts,62.10039100258946,100.0,10.804856578834762,0,Medium,Yes,High,8.455753741804324,41,0,10,62.40690439641326,12.73053049132342,99.2563988222642,True
640,Student_640,Female,17,A,Arts,62.04921227936384,76.45973668596582,19.38756229968085,0,Low,Yes,Low,6.02714135545685,5,0,5,60.81577606992544,23.66799617379153,75.18075908664039,True
641,Student_641,Female,17,A,Commerce,71.64215300709871,85.19375565338207,27.85583809839866,0,Medium,Yes,Low,7.149879771587352,46,0,13,63.72031265597684,26.4389730185173,84.33817222930672,False
642,Student_642,Female,17,C,Commerce,91.69021525289392,96.29776444332344,15.691724627645756,1,Medium,No,Middle,7.7477009839210975,53,0,8,76.68608355150613,16.67555061368284,97.89386141959145,False
643,Student_643,Female,15,A,Science,,84.36286887003428,11.914196428285493,2,High,Yes,High,7.649776617109995,8,0,19,57.45901753826127,12.02793082475615,85.78418595561082,False
644,Student_644,Male,16,C,Science,,88.61897436999787,13.087466668441635,2,Low,No,Middle,7.638224024595147,19,0,6,58.95992141405663,10.43383507038785,94.9031301215435,True
645,Student_645,Female,15,B,Science,72.54256935914056,76.50085177482497,10.462201775945667,1,Low,Yes,Low,5.3318877724348965,55,0,5,56.04247495361941,11.156847171941331,71.89048323286602,True
646,Student_646,Female,17,B,Arts,72.2727643025233,88.42645677766119,12.291428551233778,3,Medium,Yes,Low,5.242773867178284,31,0,7,57.8813029687538,11.555188831362704,93.70017684722498,False
647,Student_647,Male,17,B,Science,48.03113357058429,83.50284587996362,,3,Medium,Yes,High,8.75529211504197,12,0,7,53.70310829203322,17.07720266993029,82.88941689169012,False
648,Student_648,Female,16,D,Arts,74.45705133482188,92.8858399654389,8.566597884928148,2,High,No,Middle,9.26353779833778,27,0,9,68.19040577710302,7.974065088270596,92.61407890127457,False
